Category,Name,Material,Quantity,TotalLength,TotalArea,TotalVolume
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201741,,1,990.623384,0.0,20483176.713831
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201743,,1,999.394329,0.0,20245650.237663
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201745,,1,999.780672,0.0,20215368.291392
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201747,,1,990.888452,0.0,20443188.698216
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201749,,1,984.351949,0.0,20836124.144283
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201751,,1,983.573537,0.0,20971848.38312
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201753,,1,984.488997,0.0,20829195.157815
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201802,,1,984.489279,0.0,20828151.154062
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201804,,1,983.571807,0.0,20970302.134221
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201806,,1,984.378864,0.0,20825936.077561
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201808,,1,991.170331,0.0,20416889.23409
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201810,,1,1000.152116,0.0,20201739.161882
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201812,,1,998.997834,0.0,20265971.771931
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201814,,1,990.373589,0.0,20508360.704369
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201816,,1,984.300787,0.0,20856539.448221
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201818,,1,983.576671,0.0,20967654.345032
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201820,,1,984.488052,0.0,20830303.684928
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201869,,1,986.489896,0.0,20773233.531821
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201871,,1,985.578737,0.0,21012596.018939
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201873,,1,986.278327,0.0,20904642.69099
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201875,,1,992.151796,0.0,20588369.447414
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201877,,1,1000.626272,0.0,20343955.489643
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201879,,1,1002.538694,0.0,20219627.215094
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201881,,1,993.487343,0.0,20419035.257614
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201883,,1,986.408837,0.0,20857778.781978
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201885,,1,985.570898,0.0,21016183.13393
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201887,,1,986.492155,0.0,20875721.819768
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201936,,1,984.488542,0.0,20829565.185349
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201938,,1,983.575099,0.0,20970818.564703
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201940,,1,984.326037,0.0,20848732.012752
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201942,,1,990.623384,0.0,20483176.713831
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201944,,1,999.394329,0.0,20245650.237663
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201946,,1,999.780672,0.0,20215368.291392
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201948,,1,990.888452,0.0,20443188.698216
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201950,,1,984.351949,0.0,20836124.144283
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201952,,1,983.573537,0.0,20971848.38312
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:201954,,1,984.488997,0.0,20829195.157815
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202003,,1,984.489279,0.0,20828151.154062
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202005,,1,983.571807,0.0,20970302.134221
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202007,,1,984.378864,0.0,20825936.077561
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202009,,1,991.170331,0.0,20416889.23409
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202011,,1,1000.152116,0.0,20201739.161882
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202013,,1,998.997834,0.0,20265971.771931
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202015,,1,990.373589,0.0,20508360.704369
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202017,,1,984.300787,0.0,20856539.448221
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202019,,1,983.576671,0.0,20967654.345032
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202021,,1,984.488052,0.0,20830303.684928
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202407,,1,986.490399,0.0,20877840.091515
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202409,,1,985.577171,0.0,21015557.957542
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202411,,1,986.302728,0.0,20904248.453259
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202413,,1,992.387614,0.0,20561050.238786
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202415,,1,1001.029366,0.0,20318391.73496
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202417,,1,1002.186699,0.0,20240617.302661
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202419,,1,993.186543,0.0,20455606.370739
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202421,,1,986.381023,0.0,20871087.49508
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202423,,1,985.572244,0.0,21018228.424297
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202425,,1,986.491761,0.0,20876226.627006
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202444,,1,984.489118,0.0,20828836.428321
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202446,,1,983.573494,0.0,20971774.022661
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202448,,1,984.352012,0.0,20837895.580917
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202450,,1,990.88843,0.0,20450924.595461
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202452,,1,999.780649,0.0,20222734.707976
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202454,,1,999.394379,0.0,20240045.289212
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202456,,1,990.623337,0.0,20476889.81188
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202458,,1,984.326094,0.0,20847684.339828
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202460,,1,983.575105,0.0,20970650.524418
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202462,,1,984.488533,0.0,20829739.665746
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202485,,1,984.489838,0.0,20827422.758542
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202487,,1,983.570637,0.0,20967834.515258
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202489,,1,984.40662,0.0,20813071.497753
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202491,,1,991.470463,0.0,20381604.374854
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202493,,1,1000.503433,0.0,20182993.851634
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202495,,1,998.595642,0.0,20292723.054853
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202497,,1,990.138188,0.0,20537137.929982
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202499,,1,984.276527,0.0,20857996.832733
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202501,,1,983.578241,0.0,20964434.666885
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202503,,1,984.487563,0.0,20830883.859596
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202569,,1,984.488065,0.0,20830282.27261
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202571,,1,983.576679,0.0,20968047.627064
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202573,,1,984.300881,0.0,20856694.805316
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202575,,1,990.373541,0.0,20513178.320222
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202577,,1,998.997915,0.0,20270099.823715
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202579,,1,1000.15213,0.0,20192336.3073
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202581,,1,991.170294,0.0,20407778.400409
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202583,,1,984.378864,0.0,20823552.611106
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202585,,1,983.571981,0.0,20970662.330832
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202587,,1,984.489445,0.0,20828668.025868
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202782,,1,984.489838,0.0,20827422.758542
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202784,,1,983.570637,0.0,20967834.515258
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202786,,1,984.40662,0.0,20813071.497753
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202788,,1,991.470463,0.0,20381604.374854
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202790,,1,1000.503433,0.0,20182993.851634
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202792,,1,998.595642,0.0,20292723.054853
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202794,,1,990.138188,0.0,20537137.929982
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202796,,1,984.276527,0.0,20857996.832733
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202798,,1,983.578241,0.0,20964434.666885
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202800,,1,984.487563,0.0,20830883.859596
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202850,,1,984.488065,0.0,20830282.27261
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202852,,1,983.576679,0.0,20968047.627064
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202854,,1,984.300881,0.0,20856694.805316
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202856,,1,990.373541,0.0,20513178.320222
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202858,,1,998.997915,0.0,20270099.823715
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202860,,1,1000.15213,0.0,20192336.3073
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202862,,1,991.170294,0.0,20407778.400409
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202864,,1,984.378864,0.0,20823552.611106
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202866,,1,983.571981,0.0,20970662.330832
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202868,,1,984.489445,0.0,20828668.025868
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202907,,1,984.489118,0.0,20828836.428321
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202909,,1,983.573494,0.0,20971774.022661
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202911,,1,984.352012,0.0,20837895.580917
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202913,,1,990.88843,0.0,20450924.595461
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202915,,1,999.780649,0.0,20222734.707976
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202917,,1,999.394379,0.0,20240045.289212
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202919,,1,990.623337,0.0,20476889.81188
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202921,,1,984.326094,0.0,20847684.339828
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202923,,1,983.575105,0.0,20970650.524418
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202925,,1,984.488533,0.0,20829739.665746
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202961,,1,984.489838,0.0,20827422.758542
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202963,,1,983.570637,0.0,20967834.515258
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202965,,1,984.40662,0.0,20813071.497753
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202967,,1,991.470463,0.0,20381604.374854
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202969,,1,1000.503433,0.0,20182993.851634
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202971,,1,998.595642,0.0,20292723.054853
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202973,,1,990.138188,0.0,20537137.929982
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202975,,1,984.276527,0.0,20857996.832733
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202977,,1,983.578241,0.0,20964434.666885
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:202979,,1,984.487563,0.0,20830883.859596
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:276818,,1,27710.7,0.0,658129125.00001
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:276820,,1,30372.862514,0.0,721355484.71004
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:276823,,1,4287.727566,0.0,101833529.683912
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:282439,,1,984.489118,0.0,20828836.428321
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:282441,,1,983.573494,0.0,20971774.022661
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:282443,,1,984.352012,0.0,20837895.580917
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:282445,,1,990.88843,0.0,20450924.595461
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:282447,,1,999.780649,0.0,20222734.707976
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:282449,,1,999.394379,0.0,20240045.289212
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:282451,,1,990.623337,0.0,20476889.81188
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:282453,,1,984.326094,0.0,20847684.339828
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:282455,,1,983.575105,0.0,20970650.524418
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:282457,,1,984.488533,0.0,20829739.665746
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319722,,1,13311.967464,0.0,313032238.564054
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319728,,1,13270.298374,0.0,312226694.846121
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319734,,1,13256.376835,0.0,311863124.061711
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319740,,1,13270.351622,0.0,312177739.446838
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319746,,1,13312.082545,0.0,312941105.983462
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319752,,1,13381.354732,0.0,314128872.03456
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319758,,1,13312.082545,0.0,312941105.983462
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319764,,1,13270.351622,0.0,312177739.446838
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319770,,1,13256.376835,0.0,311863124.062129
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319776,,1,13270.298374,0.0,312226694.846121
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319782,,1,13312.078975,0.0,313037508.915511
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319788,,1,13381.18294,0.0,314267051.768361
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319794,,1,5940.0,0.0,142440625.000005
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319800,,1,6000.0,0.0,143556874.999999
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319806,,1,6058.0,0.0,143687500.000008
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319817,,1,5960.0,0.0,142440625.000005
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319825,,1,13381.354732,0.0,314128872.03456
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319832,,1,13381.007049,0.0,314258912.875468
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319844,,1,994.813823,0.0,21078657.649567
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319846,,1,993.910073,0.0,21211605.076974
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319848,,1,994.603965,0.0,21104528.783653
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319850,,1,1000.429915,0.0,20790726.713615
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319852,,1,1008.836854,0.0,20548105.436886
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319854,,1,1010.734459,0.0,20424801.200106
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319856,,1,1001.754934,0.0,20622777.790927
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319858,,1,994.733432,0.0,21058048.665119
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319860,,1,993.902297,0.0,21215162.966039
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319862,,1,994.816064,0.0,21075843.896771
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319921,,1,992.812027,0.0,21030388.026255
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319923,,1,991.908036,0.0,21167032.770011
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319925,,1,992.626355,0.0,21056586.107556
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319927,,1,998.650028,0.0,20715761.67939
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319929,,1,1007.205887,0.0,20474469.661388
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319931,,1,1008.351186,0.0,20397346.479161
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319933,,1,999.440514,0.0,20611222.665439
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319935,,1,992.703717,0.0,21023714.568423
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319937,,1,991.903376,0.0,21169626.114967
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319939,,1,992.813396,0.0,21028786.916279
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319978,,1,992.8125,0.0,21029676.785817
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319980,,1,991.906468,0.0,21169781.195653
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319982,,1,992.65131,0.0,21048689.468405
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319984,,1,998.897902,0.0,20686003.584548
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319986,,1,1007.599239,0.0,20450219.241409
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319988,,1,1007.982597,0.0,20420186.31151
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319990,,1,999.160885,0.0,20646341.441372
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319992,,1,992.677016,0.0,21036183.900391
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319994,,1,991.904919,0.0,21170802.579007
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:319996,,1,992.812951,0.0,21029309.750528
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320035,,1,992.776839,0.0,21028093.481062
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320037,,1,991.868677,0.0,21169869.118258
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320039,,1,992.640851,0.0,21037080.860193
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320041,,1,999.124394,0.0,20653149.575622
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320043,,1,1007.945781,0.0,20426617.87166
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320045,,1,1007.562523,0.0,20443785.628737
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320047,,1,998.861406,0.0,20678901.142378
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320049,,1,992.615141,0.0,21046789.783734
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320051,,1,991.870275,0.0,21168754.829515
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320053,,1,992.776258,0.0,21028989.299164
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320092,,1,990.847186,0.0,20981577.053213
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320094,,1,989.939144,0.0,21122563.173662
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320096,,1,990.737821,0.0,20979399.517357
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320098,,1,997.461038,0.0,20573277.251445
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320100,,1,1006.35396,0.0,20359255.438154
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320102,,1,1005.211632,0.0,20422984.858848
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320104,,1,996.672682,0.0,20663991.340477
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320106,,1,990.660672,0.0,21009738.79623
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320108,,1,989.943743,0.0,21119993.341035
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320110,,1,990.845951,0.0,20983713.03059
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320149,,1,992.813891,0.0,21027541.205123
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320151,,1,991.901829,0.0,21166881.826229
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320153,,1,992.731152,0.0,21013351.96427
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320155,,1,999.737716,0.0,20585339.352717
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320157,,1,1008.699213,0.0,20388108.679083
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320159,,1,1006.807437,0.0,20496849.4035
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320161,,1,998.416987,0.0,20739473.858214
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320163,,1,992.602243,0.0,21057883.398787
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320165,,1,991.909576,0.0,21163458.597215
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320167,,1,992.811529,0.0,21030983.253506
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320206,,1,994.813823,0.0,21078657.649567
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320208,,1,993.910073,0.0,21211605.076974
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320210,,1,994.603965,0.0,21104528.783653
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320212,,1,1000.429915,0.0,20790726.713615
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320214,,1,1008.836854,0.0,20548105.436886
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320216,,1,1010.734459,0.0,20424801.200106
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320218,,1,1001.754934,0.0,20622777.790927
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320220,,1,994.733432,0.0,21058048.665119
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320222,,1,993.902297,0.0,21215162.966039
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320224,,1,994.816064,0.0,21075843.896771
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320273,,1,992.812027,0.0,21030388.026255
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320275,,1,991.908036,0.0,21167032.770011
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320277,,1,992.626355,0.0,21056586.107556
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320279,,1,998.650028,0.0,20715761.67939
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320281,,1,1007.205887,0.0,20474469.661388
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320283,,1,1008.351186,0.0,20397346.479161
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320285,,1,999.440514,0.0,20611222.665439
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320287,,1,992.703717,0.0,21023714.568423
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320289,,1,991.903376,0.0,21169626.114967
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320291,,1,992.813396,0.0,21028786.916279
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320320,,1,992.8125,0.0,21029676.785817
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320322,,1,991.906468,0.0,21169781.195653
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320324,,1,992.65131,0.0,21048689.468405
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320326,,1,998.897902,0.0,20686003.584548
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320328,,1,1007.599239,0.0,20450219.241409
OdIfc2x3::IfcBeam,Glulam (2):95 x 250:95 x 250:320330,,1,1007.982597,0.0,20420186.31151
